STATE|STATEFP|PLACEFP|PLACENS|PLACENAME|TYPE|CLASSFP|FUNCSTAT|COUNTIES
TN|47|48000|02405068|Memphis city|INCORPORATED PLACE|C1|A|Shelby County
TN|47|48120|02813102|Mercer CDP|CENSUS DESIGNATED PLACE|U1|S|Madison County
TN|47|48180|02406154|Michie town|INCORPORATED PLACE|C1|A|McNairy County
TN|47|48340|02404252|Middleton city|INCORPORATED PLACE|C1|A|Hardeman County
TN|47|48360|02403284|Middle Valley CDP|CENSUS DESIGNATED PLACE|U1|S|Hamilton County
TN|47|48460|02403286|Midtown CDP|CENSUS DESIGNATED PLACE|U1|S|Roane County
TN|47|48660|02404259|Milan city|INCORPORATED PLACE|C1|A|Gibson County
TN|47|48920|02406163|Milledgeville town|INCORPORATED PLACE|C1|A|Chester County~~~Hardin County~~~McNairy County
TN|47|48980|02404265|Millersville city|INCORPORATED PLACE|C1|A|Robertson County~~~Sumner County
TN|47|49060|02404266|Millington city|INCORPORATED PLACE|C1|A|Shelby County
TN|47|49360|02404274|Minor Hill city|INCORPORATED PLACE|C1|A|Giles County
TN|47|49420|02813078|Miston CDP|CENSUS DESIGNATED PLACE|U1|S|Dyer County
TN|47|49460|02404277|Mitchellville city|INCORPORATED PLACE|C1|A|Sumner County
TN|47|49740|02406178|Monteagle town|INCORPORATED PLACE|C1|A|Franklin County~~~Grundy County~~~Marion County
TN|47|49760|02406179|Monterey town|INCORPORATED PLACE|C1|A|Putnam County
TN|47|49940|02586072|Mooresburg CDP|CENSUS DESIGNATED PLACE|U1|S|Hawkins County
TN|47|50200|02813087|Morris Chapel CDP|CENSUS DESIGNATED PLACE|U1|S|Hardin County
TN|47|50220|02406196|Morrison town|INCORPORATED PLACE|C1|A|Warren County
TN|47|50280|02404307|Morristown city|INCORPORATED PLACE|C1|A|Hamblen County~~~Jefferson County
TN|47|50300|02404312|Moscow city|INCORPORATED PLACE|C1|A|Fayette County
TN|47|50320|02406200|Mosheim town|INCORPORATED PLACE|C1|A|Greene County
TN|47|50400|02406215|Mountain City town|INCORPORATED PLACE|C1|A|Johnson County
TN|47|50580|02406204|Mount Carmel town|INCORPORATED PLACE|C1|A|Hawkins County
TN|47|50780|02404321|Mount Juliet city|INCORPORATED PLACE|C1|A|Wilson County
TN|47|51080|02404323|Mount Pleasant city|INCORPORATED PLACE|C1|A|Maury County
TN|47|51402|02584586|Mowbray Mountain CDP|CENSUS DESIGNATED PLACE|U2|S|Hamilton County
TN|47|51540|02404339|Munford city|INCORPORATED PLACE|C1|A|Tipton County
TN|47|51560|02404342|Murfreesboro city|INCORPORATED PLACE|C1|A|Rutherford County
TN|47|52006|02405092|Nashville-Davidson metropolitan government (balance)|INCORPORATED PLACE|C8|F|Davidson County
TN|47|52400|02406983|Newbern town|INCORPORATED PLACE|C1|A|Dyer County
TN|47|52520|02584587|New Deal CDP|CENSUS DESIGNATED PLACE|U1|S|Sumner County
TN|47|52780|02404362|New Hope city|INCORPORATED PLACE|C1|A|Marion County
TN|47|52820|02404364|New Johnsonville city|INCORPORATED PLACE|C1|A|Humphreys County
TN|47|52940|02406979|New Market town|INCORPORATED PLACE|C1|A|Jefferson County
TN|47|53000|02404374|Newport city|INCORPORATED PLACE|C1|A|Cocke County
TN|47|53140|02406981|New Tazewell town|INCORPORATED PLACE|C1|A|Claiborne County
TN|47|53240|02586073|New Union CDP|CENSUS DESIGNATED PLACE|U1|S|Coffee County
TN|47|53380|02404382|Niota city|INCORPORATED PLACE|C1|A|McMinn County
TN|47|53400|02813085|Nixon CDP|CENSUS DESIGNATED PLACE|U1|S|Hardin County
TN|47|53460|02406995|Nolensville town|INCORPORATED PLACE|C1|A|Williamson County
TN|47|53520|02805205|Norene CDP|CENSUS DESIGNATED PLACE|U1|S|Wilson County
TN|47|53580|02407000|Normandy town|INCORPORATED PLACE|C1|A|Bedford County
TN|47|53600|02404388|Norris city|INCORPORATED PLACE|C1|A|Anderson County
TN|47|54280|02407024|Oakdale town|INCORPORATED PLACE|C1|A|Morgan County
TN|47|54640|02584588|Oak Grove CDP|CENSUS DESIGNATED PLACE|U1|S|Sumner County
TN|47|54700|02403360|Oak Grove CDP|CENSUS DESIGNATED PLACE|U1|S|Washington County
TN|47|54780|02404407|Oak Hill city|INCORPORATED PLACE|C1|A|Davidson County
TN|47|54920|02407026|Oakland town|INCORPORATED PLACE|C1|A|Fayette County
TN|47|55120|02404409|Oak Ridge city|INCORPORATED PLACE|C1|A|Anderson County~~~Roane County
TN|47|55240|02407030|Obion town|INCORPORATED PLACE|C1|A|Obion County
TN|47|55280|02813109|Ocoee CDP|CENSUS DESIGNATED PLACE|U1|S|Polk County
TN|47|55800|02407045|Oliver Springs town|INCORPORATED PLACE|C1|A|Anderson County~~~Morgan County~~~Roane County
TN|47|55820|02586075|Olivet CDP|CENSUS DESIGNATED PLACE|U1|S|Hardin County
TN|47|55860|02407048|Oneida town|INCORPORATED PLACE|C1|A|Scott County
TN|47|55900|02403377|Ooltewah CDP|CENSUS DESIGNATED PLACE|U1|S|Hamilton County
TN|47|55980|02804640|Orebank CDP|CENSUS DESIGNATED PLACE|U1|S|Sullivan County
TN|47|56020|02404444|Orlinda city|INCORPORATED PLACE|C1|A|Robertson County
TN|47|56040|02407054|Orme town|INCORPORATED PLACE|C1|A|Marion County
TN|47|56560|02407070|Palmer town|INCORPORATED PLACE|C1|A|Grundy County
TN|47|56580|02813114|Palmersville CDP|CENSUS DESIGNATED PLACE|U1|S|Weakley County
TN|47|56720|02404474|Paris city|INCORPORATED PLACE|C1|A|Henry County
TN|47|56800|02584589|Park City CDP|CENSUS DESIGNATED PLACE|U1|S|Lincoln County
TN|47|56870|02404480|Parker's Crossroads city|INCORPORATED PLACE|C1|A|Henderson County
TN|47|57040|02407078|Parrottsville town|INCORPORATED PLACE|C1|A|Cocke County
TN|47|57080|02404484|Parsons city|INCORPORATED PLACE|C1|A|Decatur County
TN|47|57480|02407088|Pegram town|INCORPORATED PLACE|C1|A|Cheatham County
TN|47|57500|02586076|Pelham CDP|CENSUS DESIGNATED PLACE|U1|S|Grundy County
TN|47|57740|02407103|Petersburg town|INCORPORATED PLACE|C1|A|Lincoln County~~~Marshall County
TN|47|57780|02586077|Petros CDP|CENSUS DESIGNATED PLACE|U1|S|Morgan County
TN|47|57900|02404511|Philadelphia city|INCORPORATED PLACE|C1|A|Loudon County
TN|47|58080|02404516|Pigeon Forge city|INCORPORATED PLACE|C1|A|Sevier County
TN|47|58120|02404519|Pikeville city|INCORPORATED PLACE|C1|A|Bledsoe County
TN|47|58240|02403410|Pine Crest CDP|CENSUS DESIGNATED PLACE|U1|S|Carter County
TN|47|58780|02813103|Pinson CDP|CENSUS DESIGNATED PLACE|U1|S|Madison County
TN|47|58840|02404527|Piperton city|INCORPORATED PLACE|C1|A|Fayette County
TN|47|58940|02407129|Pittman Center town|INCORPORATED PLACE|C1|A|Sevier County
TN|47|59020|02404532|Plainview city|INCORPORATED PLACE|C1|A|Union County
TN|47|59240|02407135|Pleasant Hill town|INCORPORATED PLACE|C1|A|Cumberland County
TN|47|59560|02404539|Pleasant View city|INCORPORATED PLACE|C1|A|Cheatham County
TN|47|59640|02813084|Pocahontas CDP|CENSUS DESIGNATED PLACE|U1|S|Hardeman County
TN|47|60280|02404562|Portland city|INCORPORATED PLACE|C1|A|Robertson County~~~Sumner County
TN|47|60480|02804641|Powell CDP|CENSUS DESIGNATED PLACE|U1|S|Knox County
TN|47|60500|02407154|Powells Crossroads town|INCORPORATED PLACE|C1|A|Marion County
TN|47|60800|02813082|Prospect CDP|CENSUS DESIGNATED PLACE|U1|S|Giles County
TN|47|61040|02404577|Pulaski city|INCORPORATED PLACE|C1|A|Giles County
TN|47|61160|02404580|Puryear city|INCORPORATED PLACE|C1|A|Henry County
TN|47|61520|02404591|Ramer city|INCORPORATED PLACE|C1|A|McNairy County
TN|47|61560|02813112|Randolph CDP|CENSUS DESIGNATED PLACE|U1|S|Tipton County
TN|47|61635|02805206|Rarity Bay CDP|CENSUS DESIGNATED PLACE|U1|S|Loudon County~~~Monroe County
TN|47|61960|02404600|Red Bank city|INCORPORATED PLACE|C1|A|Hamilton County
TN|47|62000|02404602|Red Boiling Springs city|INCORPORATED PLACE|C1|A|Macon County
TN|47|62580|02586078|Riceville CDP|CENSUS DESIGNATED PLACE|U1|S|McMinn County
TN|47|63060|02407215|Ridgely town|INCORPORATED PLACE|C1|A|Lake County
TN|47|63080|02404617|Ridgeside city|INCORPORATED PLACE|C1|A|Hamilton County
TN|47|63140|02404618|Ridgetop city|INCORPORATED PLACE|C1|A|Davidson County~~~Robertson County
TN|47|63340|02404620|Ripley city|INCORPORATED PLACE|C1|A|Lauderdale County
TN|47|63800|02407227|Rives town|INCORPORATED PLACE|C1|A|Obion County
TN|47|63840|02403483|Roan Mountain CDP|CENSUS DESIGNATED PLACE|U1|S|Carter County
TN|47|63920|02586079|Robbins CDP|CENSUS DESIGNATED PLACE|U1|S|Scott County
TN|47|64160|02404636|Rockford city|INCORPORATED PLACE|C1|A|Blount County
TN|47|64400|02584591|Rockvale CDP|CENSUS DESIGNATED PLACE|U1|S|Rutherford County
TN|47|64440|02404642|Rockwood city|INCORPORATED PLACE|C1|A|Roane County
TN|47|64668|02405970|Rocky Top city|INCORPORATED PLACE|C1|A|Anderson County~~~Campbell County
TN|47|64820|02407236|Rogersville town|INCORPORATED PLACE|C1|A|Hawkins County
TN|47|65240|02407250|Rossville town|INCORPORATED PLACE|C1|A|Fayette County
TN|47|65642|02403498|Rural Hill CDP|CENSUS DESIGNATED PLACE|U1|S|Wilson County
TN|47|65740|02804642|Russellville CDP|CENSUS DESIGNATED PLACE|U1|S|Hamblen County
TN|47|65760|02407260|Rutherford town|INCORPORATED PLACE|C1|A|Gibson County
TN|47|65820|02407264|Rutledge town|INCORPORATED PLACE|C1|A|Grainger County
TN|47|66160|02405395|St. Joseph city|INCORPORATED PLACE|C1|A|Lawrence County
