STATE|STATEFP|PLACEFP|PLACENS|PLACENAME|TYPE|CLASSFP|FUNCSTAT|COUNTIES
HI|15|78500|02414164|Waimea CDP|CENSUS DESIGNATED PLACE|U1|S|Hawaii County
HI|15|78800|02414165|Waimea CDP|CENSUS DESIGNATED PLACE|U1|S|Kauai County
HI|15|78950|02414166|Wainaku CDP|CENSUS DESIGNATED PLACE|U1|S|Hawaii County
HI|15|79250|02583433|Wainiha CDP|CENSUS DESIGNATED PLACE|U1|S|Kauai County
HI|15|79550|02629945|Waiohinu CDP|CENSUS DESIGNATED PLACE|U1|S|Hawaii County
HI|15|79700|02414167|Waipahu CDP|CENSUS DESIGNATED PLACE|U1|S|Honolulu County
HI|15|79860|02414169|Waipio CDP|CENSUS DESIGNATED PLACE|U2|S|Honolulu County
HI|15|80000|02414168|Waipio Acres CDP|CENSUS DESIGNATED PLACE|U2|S|Honolulu County
HI|15|80470|02583434|West Loch Estate CDP|CENSUS DESIGNATED PLACE|U2|S|Honolulu County
HI|15|80600|02414170|Wheeler AFB CDP|CENSUS DESIGNATED PLACE|M2|S|Honolulu County
HI|15|80900|02414171|Whitmore Village CDP|CENSUS DESIGNATED PLACE|U1|S|Honolulu County
